Año,EntidadID,Entidad,MunicipioID,Municipio,BienJuridico,Tipo,Ene,Feb,Mar,Abr,May,Jun,Jul,Ago,Sep,Oct,Nov,Dic
2025,28,Tamaulipas,28031,Palmillas,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,0,0,0,0,0,0,0,0,0,0,0,0
2025,28,Tamaulipas,28032,Reynosa,La vida y la Integridad corporal,Homicidio,17,21,18,13,14,21,22,16,21,21,14,0
2025,28,Tamaulipas,28032,Reynosa,La vida y la Integridad corporal,Feminicidio,0,1,1,1,1,1,2,0,1,1,1,0
2025,28,Tamaulipas,28032,Reynosa,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,9,4,7,6,5,5,9,16,14,15,17,0
2025,28,Tamaulipas,28032,Reynosa,Libertad personal,Secuestro,1,0,3,0,1,0,0,0,1,1,0,0
2025,28,Tamaulipas,28032,Reynosa,Libertad personal,Rapto,0,0,0,0,0,0,0,0,0,0,0,0
2025,28,Tamaulipas,28032,Reynosa,Libertad personal,Otros delitos que atentan contra la libertad personal,11,16,13,14,11,7,14,6,11,17,10,0
2025,28,Tamaulipas,28032,Reynosa,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,4,4,1,2,2,2,2,4,0,4,0,0
2025,28,Tamaulipas,28032,Reynosa,El patrimonio,Robo,111,88,79,102,87,94,95,105,88,78,73,0
2025,28,Tamaulipas,28032,Reynosa,El patrimonio,Despojo,8,9,6,9,10,19,12,9,16,16,15,0
2025,28,Tamaulipas,28032,Reynosa,El patrimonio,Otros delitos contra el patrimonio,2,0,1,0,4,2,3,1,2,0,4,0
2025,28,Tamaulipas,28032,Reynosa,La sociedad,Otros delitos contra la sociedad,0,0,0,0,0,0,0,0,0,0,0,0
2025,28,Tamaulipas,28032,Reynosa,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,4,8,2,5,9,9,9,6,2,8,3,0
2025,28,Tamaulipas,28033,Río Bravo,La vida y la Integridad corporal,Homicidio,5,5,3,1,4,5,0,2,3,4,4,0
2025,28,Tamaulipas,28033,Río Bravo,La vida y la Integridad corporal,Feminicidio,0,0,0,0,0,0,0,0,0,0,0,0
2025,28,Tamaulipas,28033,Río Bravo,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,0,1,4,0,0,0,0,0,2,0,0,0
2025,28,Tamaulipas,28033,Río Bravo,Libertad personal,Secuestro,0,0,0,0,0,0,0,0,0,0,0,0
2025,28,Tamaulipas,28033,Río Bravo,Libertad personal,Rapto,0,0,0,0,0,0,0,0,0,0,0,0
2025,28,Tamaulipas,28033,Río Bravo,Libertad personal,Otros delitos que atentan contra la libertad personal,0,2,1,0,0,1,1,0,0,0,2,0
2025,28,Tamaulipas,28033,Río Bravo,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,2,0,0,2,2,0,0,0,1,1,0,0
2025,28,Tamaulipas,28033,Río Bravo,El patrimonio,Robo,8,5,5,5,14,9,16,11,11,2,4,0
2025,28,Tamaulipas,28033,Río Bravo,El patrimonio,Despojo,1,2,2,7,0,0,3,2,4,1,2,0
2025,28,Tamaulipas,28033,Río Bravo,El patrimonio,Otros delitos contra el patrimonio,0,0,0,0,0,0,0,0,0,0,0,0
2025,28,Tamaulipas,28033,Río Bravo,La sociedad,Otros delitos contra la sociedad,0,0,0,0,0,0,0,0,0,0,0,0
2025,28,Tamaulipas,28033,Río Bravo,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,0,0,0,2,0,0,0,0,0,2,0,0
2025,28,Tamaulipas,28034,San Carlos,La vida y la Integridad corporal,Homicidio,0,0,0,0,0,0,0,0,0,0,1,0
2025,28,Tamaulipas,28034,San Carlos,La vida y la Integridad corporal,Feminicidio,0,0,0,0,0,0,0,0,0,0,0,0
2025,28,Tamaulipas,28034,San Carlos,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,0,0,0,0,0,0,0,0,0,0,0,0
2025,28,Tamaulipas,28034,San Carlos,Libertad personal,Secuestro,0,0,0,0,0,0,0,0,0,0,0,0
2025,28,Tamaulipas,28034,San Carlos,Libertad personal,Rapto,0,0,0,0,0,0,0,0,0,0,0,0
2025,28,Tamaulipas,28034,San Carlos,Libertad personal,Otros delitos que atentan contra la libertad personal,0,0,0,0,0,0,0,0,0,0,0,0
2025,28,Tamaulipas,28034,San Carlos,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0,0,0,0,0,0
2025,28,Tamaulipas,28034,San Carlos,El patrimonio,Robo,0,0,1,1,0,0,0,0,0,0,2,0
2025,28,Tamaulipas,28034,San Carlos,El patrimonio,Despojo,0,0,0,0,0,0,0,0,0,0,1,0
2025,28,Tamaulipas,28034,San Carlos,El patrimonio,Otros delitos contra el patrimonio,0,0,0,0,0,0,0,0,0,0,0,0
2025,28,Tamaulipas,28034,San Carlos,La sociedad,Otros delitos contra la sociedad,0,0,0,0,0,0,0,0,0,0,0,0
2025,28,Tamaulipas,28034,San Carlos,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,0,0,0,0,0,0,0,0,0,0,0,0
2025,28,Tamaulipas,28037,Soto la Marina,La vida y la Integridad corporal,Homicidio,2,1,1,2,1,4,1,0,2,1,1,0
2025,28,Tamaulipas,28037,Soto la Marina,La vida y la Integridad corporal,Feminicidio,0,0,0,0,0,0,0,0,0,0,0,0
2025,28,Tamaulipas,28037,Soto la Marina,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,0,0,0,1,0,0,0,0,0,0,0,0
2025,28,Tamaulipas,28037,Soto la Marina,Libertad personal,Secuestro,0,0,0,0,0,0,0,0,0,0,0,0
2025,28,Tamaulipas,28037,Soto la Marina,Libertad personal,Rapto,0,0,0,0,0,0,0,0,0,0,0,0
2025,28,Tamaulipas,28037,Soto la Marina,Libertad personal,Otros delitos que atentan contra la libertad personal,0,0,0,0,0,0,0,0,0,1,0,0
2025,28,Tamaulipas,28037,Soto la Marina,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0,0,0,0,0,0
2025,28,Tamaulipas,28037,Soto la Marina,El patrimonio,Robo,0,2,1,1,2,0,0,0,0,1,0,0
2025,28,Tamaulipas,28037,Soto la Marina,El patrimonio,Despojo,0,0,2,1,2,1,0,0,1,0,2,0
2025,28,Tamaulipas,28037,Soto la Marina,El patrimonio,Otros delitos contra el patrimonio,0,0,0,0,0,0,0,0,0,0,0,0
2025,28,Tamaulipas,28037,Soto la Marina,La sociedad,Otros delitos contra la sociedad,0,0,0,0,0,0,0,0,0,0,0,0
2025,28,Tamaulipas,28037,Soto la Marina,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,0,0,0,0,0,0,1,0,0,0,0,0
2025,28,Tamaulipas,28038,Tampico,La vida y la Integridad corporal,Homicidio,3,2,4,7,3,4,2,3,7,4,0,0
2025,28,Tamaulipas,28038,Tampico,La vida y la Integridad corporal,Feminicidio,0,0,0,0,0,0,0,0,0,0,0,0
2025,28,Tamaulipas,28038,Tampico,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,3,0,0,2,1,1,4,5,5,9,5,0
2025,28,Tamaulipas,28038,Tampico,Libertad personal,Secuestro,0,0,0,0,0,0,0,0,0,0,0,0
2025,28,Tamaulipas,28038,Tampico,Libertad personal,Rapto,0,0,0,0,0,0,0,0,0,0,0,0
2025,28,Tamaulipas,28038,Tampico,Libertad personal,Otros delitos que atentan contra la libertad personal,1,2,3,1,2,2,0,3,0,2,1,0
2025,28,Tamaulipas,28038,Tampico,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,1,2,2,0,1,1,3,1,5,3,1,0
2025,28,Tamaulipas,28038,Tampico,El patrimonio,Robo,6,17,14,14,10,7,7,4,7,11,9,0
2025,28,Tamaulipas,28038,Tampico,El patrimonio,Despojo,2,1,0,4,10,4,4,3,2,3,4,0
2025,28,Tamaulipas,28038,Tampico,El patrimonio,Otros delitos contra el patrimonio,0,0,0,0,0,0,0,0,0,0,0,0
2025,28,Tamaulipas,28038,Tampico,La sociedad,Otros delitos contra la sociedad,0,0,0,0,0,0,0,0,0,0,0,0
2025,28,Tamaulipas,28038,Tampico,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,2,2,4,6,1,2,0,2,1,3,3,0
2025,28,Tamaulipas,28039,Tula,La vida y la Integridad corporal,Homicidio,3,1,2,2,0,2,3,0,4,1,1,0
2025,28,Tamaulipas,28039,Tula,La vida y la Integridad corporal,Feminicidio,0,0,0,0,0,0,0,0,0,0,0,0
2025,28,Tamaulipas,28039,Tula,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,0,0,0,0,0,0,0,0,0,0,0,0
2025,28,Tamaulipas,28039,Tula,Libertad personal,Secuestro,0,0,0,0,0,0,0,0,0,0,0,0
2025,28,Tamaulipas,28039,Tula,Libertad personal,Rapto,0,0,0,0,0,0,0,0,0,0,0,0
2025,28,Tamaulipas,28039,Tula,Libertad personal,Otros delitos que atentan contra la libertad personal,0,0,0,0,0,1,0,0,0,0,0,0
2025,28,Tamaulipas,28039,Tula,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,1,0,0,0,0,0,0,0
2025,28,Tamaulipas,28039,Tula,El patrimonio,Robo,2,0,1,2,1,1,1,0,2,3,1,0
2025,28,Tamaulipas,28039,Tula,El patrimonio,Despojo,1,0,0,1,1,0,0,0,0,0,0,0
2025,28,Tamaulipas,28039,Tula,El patrimonio,Otros delitos contra el patrimonio,0,0,0,0,0,0,0,0,0,0,0,0
2025,28,Tamaulipas,28039,Tula,La sociedad,Otros delitos contra la sociedad,0,0,0,0,0,0,0,0,0,0,0,0
2025,28,Tamaulipas,28039,Tula,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,0,0,0,0,2,0,0,0,0,0,0,0
2025,28,Tamaulipas,28040,Valle Hermoso,La vida y la Integridad corporal,Homicidio,0,2,3,3,0,1,3,3,1,1,2,0
2025,28,Tamaulipas,28040,Valle Hermoso,La vida y la Integridad corporal,Feminicidio,0,0,0,0,0,1,0,0,0,0,0,0
2025,28,Tamaulipas,28040,Valle Hermoso,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,0,0,0,1,1,0,0,1,0,0,1,0
2025,28,Tamaulipas,28040,Valle Hermoso,Libertad personal,Secuestro,0,0,0,0,0,0,0,0,0,0,0,0
2025,28,Tamaulipas,28040,Valle Hermoso,Libertad personal,Rapto,0,0,0,0,0,0,0,0,0,0,0,0
2025,28,Tamaulipas,28040,Valle Hermoso,Libertad personal,Otros delitos que atentan contra la libertad personal,0,0,0,0,2,0,0,1,0,0,0,0
2025,28,Tamaulipas,28040,Valle Hermoso,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,1,0,0,0,1,0,0,1,0
2025,28,Tamaulipas,28040,Valle Hermoso,El patrimonio,Robo,2,0,1,1,2,1,1,1,0,2,1,0
2025,28,Tamaulipas,28040,Valle Hermoso,El patrimonio,Despojo,0,0,0,0,0,0,0,0,1,1,1,0
2025,28,Tamaulipas,28040,Valle Hermoso,El patrimonio,Otros delitos contra el patrimonio,0,0,0,0,0,0,0,0,0,0,0,0
2025,28,Tamaulipas,28040,Valle Hermoso,La sociedad,Otros delitos contra la sociedad,0,0,0,0,0,0,0,0,0,0,0,0
2025,28,Tamaulipas,28040,Valle Hermoso,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,0,1,0,0,1,0,0,0,0,0,0,0
2025,28,Tamaulipas,28043,Xicoténcatl,La vida y la Integridad corporal,Homicidio,1,1,2,0,0,0,0,1,1,1,1,0
2025,28,Tamaulipas,28043,Xicoténcatl,La vida y la Integridad corporal,Feminicidio,0,0,0,0,0,1,0,0,0,0,0,0
2025,28,Tamaulipas,28043,Xicoténcatl,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,1,0,0,0,0,0,0,0,1,0,0,0
2025,28,Tamaulipas,28043,Xicoténcatl,Libertad personal,Secuestro,0,0,0,0,0,0,0,0,0,0,0,0
2025,28,Tamaulipas,28043,Xicoténcatl,Libertad personal,Rapto,0,0,0,0,0,0,0,0,0,0,0,0
2025,28,Tamaulipas,28043,Xicoténcatl,Libertad personal,Otros delitos que atentan contra la libertad personal,0,0,0,0,0,1,0,0,0,0,0,0
2025,28,Tamaulipas,28043,Xicoténcatl,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,1,0,1,0,0,0,0,0,0,1,0,0
2025,28,Tamaulipas,28043,Xicoténcatl,El patrimonio,Robo,1,1,1,4,1,2,0,0,3,3,0,0
2025,28,Tamaulipas,28043,Xicoténcatl,El patrimonio,Despojo,0,0,0,1,1,0,0,0,0,0,2,0
2025,28,Tamaulipas,28043,Xicoténcatl,El patrimonio,Otros delitos contra el patrimonio,0,0,0,0,0,0,0,0,0,0,0,0
2025,28,Tamaulipas,28043,Xicoténcatl,La sociedad,Otros delitos contra la sociedad,0,0,0,0,0,0,0,0,0,0,0,0
2025,28,Tamaulipas,28043,Xicoténcatl,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,0,0,0,1,0,1,0,1,0,0,0,0
2025,29,Tlaxcala,29001,Amaxac de Guerrero,La vida y la Integridad corporal,Homicidio,0,0,0,0,0,0,0,0,0,0,0,0
2025,29,Tlaxcala,29001,Amaxac de Guerrero,La vida y la Integridad corporal,Feminicidio,0,0,0,0,0,0,0,0,0,0,0,0
2025,29,Tlaxcala,29001,Amaxac de Guerrero,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,0,0,0,0,0,0,0,0,0,0,0,0
2025,29,Tlaxcala,29001,Amaxac de Guerrero,Libertad personal,Secuestro,0,0,0,0,1,0,0,0,0,0,0,0
2025,29,Tlaxcala,29001,Amaxac de Guerrero,Libertad personal,Rapto,0,0,0,0,0,0,0,0,0,0,0,0
2025,29,Tlaxcala,29001,Amaxac de Guerrero,Libertad personal,Otros delitos que atentan contra la libertad personal,0,0,0,0,0,0,0,0,0,0,0,0
2025,29,Tlaxcala,29001,Amaxac de Guerrero,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0,0,0,0,0,0
2025,29,Tlaxcala,29001,Amaxac de Guerrero,El patrimonio,Robo,2,0,1,1,0,0,2,0,0,0,0,0
2025,29,Tlaxcala,29001,Amaxac de Guerrero,El patrimonio,Despojo,0,0,0,0,0,0,0,0,0,0,0,0
2025,29,Tlaxcala,29001,Amaxac de Guerrero,El patrimonio,Otros delitos contra el patrimonio,0,0,0,0,0,0,0,0,0,0,0,0
2025,29,Tlaxcala,29001,Amaxac de Guerrero,La sociedad,Otros delitos contra la sociedad,0,0,0,0,0,0,0,0,0,0,0,0
2025,29,Tlaxcala,29001,Amaxac de Guerrero,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,0,0,0,0,0,0,0,0,0,0,0,0
2025,29,Tlaxcala,29002,Apetatitlán de Antonio Carvajal,La vida y la Integridad corporal,Homicidio,0,0,0,0,0,0,0,0,0,0,1,0
2025,29,Tlaxcala,29002,Apetatitlán de Antonio Carvajal,La vida y la Integridad corporal,Feminicidio,0,0,0,0,0,0,0,0,0,0,0,0
2025,29,Tlaxcala,29002,Apetatitlán de Antonio Carvajal,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,0,0,0,0,0,0,0,0,0,0,0,0
2025,29,Tlaxcala,29002,Apetatitlán de Antonio Carvajal,Libertad personal,Secuestro,0,0,0,0,0,0,0,0,0,0,0,0
2025,29,Tlaxcala,29002,Apetatitlán de Antonio Carvajal,Libertad personal,Rapto,0,0,0,0,0,0,0,0,0,0,0,0
2025,29,Tlaxcala,29002,Apetatitlán de Antonio Carvajal,Libertad personal,Otros delitos que atentan contra la libertad personal,0,0,0,0,0,0,0,0,0,0,0,0
2025,29,Tlaxcala,29002,Apetatitlán de Antonio Carvajal,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0,0,0,0,0,0
2025,29,Tlaxcala,29002,Apetatitlán de Antonio Carvajal,El patrimonio,Robo,4,0,3,2,3,1,4,1,2,3,2,0
2025,29,Tlaxcala,29002,Apetatitlán de Antonio Carvajal,El patrimonio,Despojo,0,0,0,0,0,0,0,0,0,0,0,0
2025,29,Tlaxcala,29002,Apetatitlán de Antonio Carvajal,El patrimonio,Otros delitos contra el patrimonio,0,0,0,0,0,0,0,0,0,0,0,0
2025,29,Tlaxcala,29002,Apetatitlán de Antonio Carvajal,La sociedad,Otros delitos contra la sociedad,0,0,0,0,0,0,0,0,0,0,0,0
2025,29,Tlaxcala,29002,Apetatitlán de Antonio Carvajal,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,0,0,0,0,0,0,0,0,0,0,0,0
2025,29,Tlaxcala,29003,Atlangatepec,La vida y la Integridad corporal,Homicidio,0,1,0,1,0,0,0,0,0,0,0,0
2025,29,Tlaxcala,29003,Atlangatepec,La vida y la Integridad corporal,Feminicidio,0,0,0,0,0,0,0,0,0,0,0,0
2025,29,Tlaxcala,29003,Atlangatepec,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,0,0,0,0,0,0,0,0,0,0,0,0
2025,29,Tlaxcala,29003,Atlangatepec,Libertad personal,Secuestro,0,0,0,0,0,0,0,0,0,0,0,0
2025,29,Tlaxcala,29003,Atlangatepec,Libertad personal,Rapto,0,0,0,0,0,0,0,0,0,0,0,0
2025,29,Tlaxcala,29003,Atlangatepec,Libertad personal,Otros delitos que atentan contra la libertad personal,0,0,0,0,0,0,0,0,0,0,0,0
2025,29,Tlaxcala,29003,Atlangatepec,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0,0,0,0,0,0
2025,29,Tlaxcala,29003,Atlangatepec,El patrimonio,Robo,1,1,0,1,0,1,0,0,1,0,0,0
2025,29,Tlaxcala,29003,Atlangatepec,El patrimonio,Despojo,0,0,0,0,0,0,0,0,0,0,0,0
2025,29,Tlaxcala,29003,Atlangatepec,El patrimonio,Otros delitos contra el patrimonio,0,0,0,0,0,0,0,0,0,0,0,0
2025,29,Tlaxcala,29003,Atlangatepec,La sociedad,Otros delitos contra la sociedad,0,0,0,0,0,0,0,0,0,0,0,0
2025,29,Tlaxcala,29003,Atlangatepec,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,0,0,0,0,0,0,0,0,0,0,0,0
2025,29,Tlaxcala,29004,Atltzayanca,La vida y la Integridad corporal,Homicidio,0,0,0,0,0,0,0,0,0,0,0,0
2025,29,Tlaxcala,29004,Atltzayanca,La vida y la Integridad corporal,Feminicidio,0,0,0,0,0,0,0,0,0,0,0,0
2025,29,Tlaxcala,29004,Atltzayanca,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,0,0,0,0,0,0,0,0,0,0,0,0
2025,29,Tlaxcala,29004,Atltzayanca,Libertad personal,Secuestro,0,0,0,0,0,0,0,0,0,0,0,0
2025,29,Tlaxcala,29004,Atltzayanca,Libertad personal,Rapto,0,0,0,0,0,0,0,0,0,0,0,0
2025,29,Tlaxcala,29004,Atltzayanca,Libertad personal,Otros delitos que atentan contra la libertad personal,0,0,0,0,0,0,0,0,0,0,0,0
2025,29,Tlaxcala,29004,Atltzayanca,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0,0,0,0,0,0
2025,29,Tlaxcala,29004,Atltzayanca,El patrimonio,Robo,0,0,0,0,0,0,0,0,0,0,0,0
2025,29,Tlaxcala,29004,Atltzayanca,El patrimonio,Despojo,0,0,0,0,0,0,0,0,0,0,0,0
2025,29,Tlaxcala,29004,Atltzayanca,El patrimonio,Otros delitos contra el patrimonio,0,0,0,0,0,0,0,0,0,0,0,0
2025,29,Tlaxcala,29004,Atltzayanca,La sociedad,Otros delitos contra la sociedad,0,0,0,0,0,0,0,0,0,0,0,0
2025,29,Tlaxcala,29004,Atltzayanca,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,0,0,0,0,0,0,0,0,0,0,0,0
2025,29,Tlaxcala,29005,Apizaco,La vida y la Integridad corporal,Homicidio,0,1,0,0,1,0,0,0,1,0,0,0
2025,29,Tlaxcala,29005,Apizaco,La vida y la Integridad corporal,Feminicidio,0,0,0,0,0,0,1,1,0,0,0,0
2025,29,Tlaxcala,29005,Apizaco,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,0,0,0,0,0,0,0,0,0,0,0,0
2025,29,Tlaxcala,29005,Apizaco,Libertad personal,Secuestro,0,0,0,0,1,0,0,0,0,0,0,0
2025,29,Tlaxcala,29005,Apizaco,Libertad personal,Rapto,0,0,0,0,0,0,0,0,0,0,0,0
2025,29,Tlaxcala,29005,Apizaco,Libertad personal,Otros delitos que atentan contra la libertad personal,0,0,0,0,0,0,0,0,0,0,0,0
2025,29,Tlaxcala,29005,Apizaco,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0,0,0,0,0,0
2025,29,Tlaxcala,29005,Apizaco,El patrimonio,Robo,15,5,14,13,16,16,6,11,11,3,2,0
2025,29,Tlaxcala,29005,Apizaco,El patrimonio,Despojo,0,0,0,0,0,0,0,0,0,0,0,0
2025,29,Tlaxcala,29005,Apizaco,El patrimonio,Otros delitos contra el patrimonio,0,0,0,0,0,0,0,0,0,0,0,0
2025,29,Tlaxcala,29005,Apizaco,La sociedad,Otros delitos contra la sociedad,0,0,0,0,0,0,0,0,0,0,0,0
2025,29,Tlaxcala,29005,Apizaco,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,0,0,0,0,0,0,0,0,0,0,0,0
2025,29,Tlaxcala,29006,Calpulalpan,La vida y la Integridad corporal,Homicidio,0,2,0,0,2,1,1,2,1,0,0,0
2025,29,Tlaxcala,29006,Calpulalpan,La vida y la Integridad corporal,Feminicidio,1,0,0,0,0,0,0,0,0,0,0,0
2025,29,Tlaxcala,29006,Calpulalpan,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,0,0,0,0,0,0,0,0,0,0,0,0
2025,29,Tlaxcala,29006,Calpulalpan,Libertad personal,Secuestro,0,0,0,0,0,0,1,0,0,0,0,0
2025,29,Tlaxcala,29006,Calpulalpan,Libertad personal,Rapto,0,0,0,0,0,0,0,0,0,0,0,0
2025,29,Tlaxcala,29006,Calpulalpan,Libertad personal,Otros delitos que atentan contra la libertad personal,0,0,0,0,0,0,0,0,0,0,0,0
2025,29,Tlaxcala,29006,Calpulalpan,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0,0,0,0,0,0
2025,29,Tlaxcala,29006,Calpulalpan,El patrimonio,Robo,13,6,6,6,5,3,7,3,4,4,7,0
2025,29,Tlaxcala,29006,Calpulalpan,El patrimonio,Despojo,0,0,0,0,0,0,0,0,0,0,0,0
2025,29,Tlaxcala,29006,Calpulalpan,El patrimonio,Otros delitos contra el patrimonio,0,0,0,0,0,0,0,0,0,0,0,0
2025,29,Tlaxcala,29006,Calpulalpan,La sociedad,Otros delitos contra la sociedad,0,0,0,0,0,0,0,0,0,0,0,0
2025,29,Tlaxcala,29006,Calpulalpan,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,0,0,0,0,0,0,0,0,0,0,0,0
2025,29,Tlaxcala,29007,El Carmen Tequexquitla,La vida y la Integridad corporal,Homicidio,0,0,0,0,0,1,4,0,1,0,0,0
2025,29,Tlaxcala,29007,El Carmen Tequexquitla,La vida y la Integridad corporal,Feminicidio,0,0,0,0,0,0,0,0,0,0,0,0
2025,29,Tlaxcala,29007,El Carmen Tequexquitla,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,0,0,0,0,0,0,0,0,0,0,0,0
2025,29,Tlaxcala,29007,El Carmen Tequexquitla,Libertad personal,Secuestro,0,0,0,0,0,0,0,0,0,0,0,0
2025,29,Tlaxcala,29007,El Carmen Tequexquitla,Libertad personal,Rapto,0,0,0,0,0,0,0,0,0,0,0,0
2025,29,Tlaxcala,29007,El Carmen Tequexquitla,Libertad personal,Otros delitos que atentan contra la libertad personal,0,0,0,0,0,0,0,0,0,0,0,0
2025,29,Tlaxcala,29007,El Carmen Tequexquitla,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0,0,0,0,0,0
2025,29,Tlaxcala,29007,El Carmen Tequexquitla,El patrimonio,Robo,1,0,0,0,0,0,1,0,0,0,1,0
2025,29,Tlaxcala,29007,El Carmen Tequexquitla,El patrimonio,Despojo,0,0,0,0,0,0,0,0,0,0,0,0
2025,29,Tlaxcala,29007,El Carmen Tequexquitla,El patrimonio,Otros delitos contra el patrimonio,0,0,0,0,0,0,0,0,0,0,0,0
2025,29,Tlaxcala,29007,El Carmen Tequexquitla,La sociedad,Otros delitos contra la sociedad,0,0,0,0,0,0,0,0,0,0,0,0
2025,29,Tlaxcala,29007,El Carmen Tequexquitla,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,0,0,0,0,0,0,0,0,0,0,0,0
2025,29,Tlaxcala,29008,Cuapiaxtla,La vida y la Integridad corporal,Homicidio,0,0,0,1,0,0,0,0,0,0,0,0
2025,29,Tlaxcala,29008,Cuapiaxtla,La vida y la Integridad corporal,Feminicidio,0,0,0,0,0,0,0,0,0,0,0,0
2025,29,Tlaxcala,29008,Cuapiaxtla,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,0,0,0,0,0,0,0,0,0,0,0,0
2025,29,Tlaxcala,29008,Cuapiaxtla,Libertad personal,Secuestro,0,0,0,0,0,0,0,0,0,0,0,0
2025,29,Tlaxcala,29008,Cuapiaxtla,Libertad personal,Rapto,0,0,0,0,0,0,0,0,0,0,0,0
2025,29,Tlaxcala,29008,Cuapiaxtla,Libertad personal,Otros delitos que atentan contra la libertad personal,0,0,0,0,0,0,0,0,0,0,0,0
2025,29,Tlaxcala,29008,Cuapiaxtla,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0,0,0,0,0,0,0,0,0
2025,29,Tlaxcala,29008,Cuapiaxtla,El patrimonio,Robo,3,2,0,1,0,1,0,2,1,0,3,0
2025,29,Tlaxcala,29008,Cuapiaxtla,El patrimonio,Despojo,0,0,0,0,0,0,0,0,0,0,0,0
2025,29,Tlaxcala,29008,Cuapiaxtla,El patrimonio,Otros delitos contra el patrimonio,0,0,0,0,0,0,0,0,0,0,0,0
2025,29,Tlaxcala,29008,Cuapiaxtla,La sociedad,Otros delitos contra la sociedad,0,0,0,0,0,0,0,0,0,0,0,0
2025,29,Tlaxcala,29008,Cuapiaxtla,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,0,0,0,0,0,0,0,0,0,0,0,0
2025,29,Tlaxcala,29009,Cuaxomulco,La vida y la Integridad corporal,Homicidio,0,0,0,0,0,0,0,0,0,0,0,0
2025,29,Tlaxcala,29009,Cuaxomulco,La vida y la Integridad corporal,Feminicidio,0,0,0,0,0,0,0,0,0,0,0,0
